,Rk,Player,Type,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,PlayerID,Name
741,378,Lou Williams\willilo02,Projected,0.0035185185185185185,0.008240740740740741,0.0012037037037037038,0.0033333333333333335,0.0028703703703703703,0.0032870370370370367,0.0002777777777777778,0.0014351851851851852,0.002361111111111111,0.0005555555555555556,0.0001388888888888889,0.001388888888888889,0.0007407407407407408,0.011111111111111112,0.429,0.356,0.871,willilo02,Lou Williams
743,379,Troy Williams\willitr02,Projected,0.0025925925925925925,0.005555555555555556,0.0006018518518518519,0.0019444444444444446,0.0009722222222222223,0.001388888888888889,0.0008333333333333334,0.0028703703703703703,0.0010185185185185186,0.0008796296296296296,0.0002777777777777778,0.0009722222222222223,0.001712962962962963,0.006712962962962963,0.464,0.312,0.696,willitr02,Troy Williams
745,380,D.J. Wilson\wilsodj01,Projected,0.0025925925925925925,0.005277777777777778,0.0006481481481481481,0.0017592592592592592,0.0008796296296296296,0.0012037037037037038,0.0006481481481481481,0.0028703703703703703,0.001388888888888889,0.0006018518518518519,0.00032407407407407406,0.000925925925925926,0.0014351851851851852,0.006759259259259259,0.494,0.38,0.745,wilsodj01,D.J. Wilson
747,381,Justise Winslow\winslju01,Projected,0.0020833333333333333,0.004814814814814815,0.0004166666666666667,0.0012037037037037038,0.0006944444444444445,0.0010648148148148147,0.0006481481481481481,0.003472222222222222,0.0014814814814814816,0.0005555555555555556,0.0002777777777777778,0.000787037037037037,0.0013425925925925925,0.005277777777777778,0.428,0.361,0.661,winslju01,Justise Winslow
749,382,Delon Wright\wrighde01,Projected,0.0023148148148148147,0.005046296296296296,0.0006018518518518519,0.001712962962962963,0.0012037037037037038,0.0014814814814814816,0.0005555555555555556,0.0023148148148148147,0.0022685185185185187,0.0008333333333333334,0.0003703703703703704,0.000925925925925926,0.0009722222222222223,0.006527777777777777,0.464,0.367,0.812,wrighde01,Delon Wright
751,383,Guerschon Yabusele\yabusgu01,Projected,0.0022685185185185187,0.005,0.0008333333333333334,0.002361111111111111,0.0011111111111111111,0.0015277777777777776,0.0010185185185185186,0.003472222222222222,0.0013425925925925925,0.0004166666666666667,0.0003703703703703704,0.0008796296296296296,0.0014814814814814816,0.006435185185185185,0.453,0.347,0.724,yabusgu01,Guerschon Yabusele
753,384,Thaddeus Young\youngth01,Projected,0.0027314814814814814,0.005555555555555556,0.00032407407407407406,0.0010185185185185186,0.0004166666666666667,0.0006944444444444445,0.0011111111111111111,0.0033796296296296296,0.0009722222222222223,0.0008333333333333334,0.0002314814814814815,0.0007407407407407408,0.0011111111111111111,0.00625,0.497,0.334,0.6,youngth01,Thaddeus Young
755,385,Cody Zeller\zelleco01,Projected,0.002361111111111111,0.004351851851851852,9.25925925925926e-05,0.0001851851851851852,0.0014351851851851852,0.0020370370370370373,0.0014351851851851852,0.004166666666666667,0.000925925925925926,0.0005092592592592593,0.0005555555555555556,0.0007407407407407408,0.001898148148148148,0.006296296296296296,0.548,0.377,0.714,zelleco01,Cody Zeller
757,386,Tyler Zeller\zellety01,Projected,0.002777777777777778,0.005231481481481482,0.0001851851851851852,0.000462962962962963,0.000925925925925926,0.0013425925925925925,0.0014814814814814816,0.0043055555555555555,0.0008796296296296296,0.0002777777777777778,0.0005092592592592593,0.0007407407407407408,0.001898148148148148,0.006666666666666667,0.53,0.355,0.714,zellety01,Tyler Zeller
759,387,Ante Žižić\zizican01,Projected,0.003425925925925926,0.005555555555555556,0.00032407407407407406,0.0008796296296296296,0.0014351851851851852,0.0019444444444444446,0.001388888888888889,0.004027777777777778,0.000925925925925926,0.00032407407407407406,0.0007407407407407408,0.0008796296296296296,0.001851851851851852,0.008611111111111111,0.615,0.374,0.748,zizican01,Ante Žižić
761,388,Ivica Zubac\zubaciv01,Projected,0.0029629629629629632,0.005694444444444445,0.0001388888888888889,0.0004166666666666667,0.0012962962962962963,0.0017592592592592592,0.001388888888888889,0.004537037037037037,0.0010648148148148147,0.0004166666666666667,0.0006944444444444445,0.000925925925925926,0.001712962962962963,0.007314814814814815,0.518,0.333,0.746,zubaciv01,Ivica Zubac
